study_id,stratum,metabolite,refmet_name,log2fc,p_value,n_pairs,mean_pre,mean_post,fdr,neg_log10_p
ST003662,all,Pyruvic acid,Pyruvic acid,1.9997748427949464,7.818099580891603e-64,121,44.671929895165285,177.34221847305787,1.2899864308471145e-61,63.106898802162114
ST003662,all,Rhamnose,Rhamnose,-0.10269242766050747,0.12374466496042766,93,0.30919018545161286,0.290556065827957,0.20300285358022555,0.9074735158545356
ST003662,all,S-Adenosylmethionine,S-Adenosylmethionine,-0.1138519755613482,0.28607938169198943,105,1.0988828917619047,1.0752547820571428,0.39335914982648545,0.5435134415308741
ST003662,all,Sedoheptulose-7-phosphate,Sedoheptulose 7-phosphate,0.08261390232611399,0.7319651302718742,5,1.4340210866,1.8140316654,0.7886644117776421,0.13550960759081193
ST003662,all,Spermidine,Spermidine,-0.06245723193129238,0.6393755761592296,121,9.299817430727273,7.999267051537191,0.7315973592849502,0.19424395758867355
ST003662,all,Spermine,Spermine,-0.26878610583679674,0.3210969133458777,121,218.48167386519833,163.24751410327272,0.42726605404895013,0.49336386921797565
ST003662,all,Threonine,Threonine,-0.08802869186066632,0.0029113674638523625,121,72.33254270545454,67.54007236826446,0.008427642658519996,2.535902975787011
ST003662,all,UMP,UMP,-0.9647646845443584,1.285713011299854e-29,121,2.259671263289256,1.3542714234628102,2.651783085805949e-28,28.89085596105271
ST003662,all,Uracil,Uracil,0.5248882080949343,0.001877922336673053,53,0.07936249733962263,0.10402183230188679,0.005738096028723217,2.726322372374366
ST003662,all,Urea,Urea,-0.01443714349886838,0.798623956329899,121,8775.546337884296,8468.046221413224,0.8293714076157408,0.09765766641085948
ST003662,all,Ureidosuccinic acid,N-Carbamoylaspartic acid,-0.1940292854712951,0.008927653181006944,75,0.5731640331333333,0.4980092554,0.021986011565166354,2.0492626894303
ST003662,all,Uridine,Uridine,0.011888531756375924,0.6986345193224535,120,1.8722395958750002,1.8988539935916668,0.7634085807165881,0.15574995980789047
ST003662,all,Xanthine,Xanthine,1.4326893915840937,3.0075111605333535e-35,121,0.7439008331735537,2.0647537785454544,1.2405983537200083e-33,34.52179275236748
ST003662,all,"2,3-Dihydroxyisovaleric acid","2,3-Dihydroxyisovaleric acid",-0.20352836589603238,0.13437308348758775,34,0.1605635189117647,0.14901010429411765,0.21525785218885415,0.8716877168739062
ST003662,all,3- carboxy-4-methyl-5-propyl-2-furanpropanoic acid,3-Carboxy-4-methyl-5-propyl-2-furanpropanoic acid,-0.6331138530090413,0.00016699691047605573,105,8.108715860514284,3.9471438943619046,0.0006408020983383534,3.7772915634369215
ST003662,all,3-Methyl-2-Oxovaleric acid,3-Methyl-2-oxovaleric acid,0.052551579130460366,0.05718458523005146,121,266.17218781049587,274.02296035454555,0.11506654345071331,1.2427210245591478
ST003662,all,3-Phosphoglyceric acid,3-Phosphoglyceric acid,0.4514965362171592,9.714224453642043e-12,119,24.359383161563024,32.1438892377479,7.285668340231533e-11,11.012591866083076
ST003662,all,5-Methyluridine,Ribothymidine,-0.255600668613138,0.07693245149618176,24,0.1666090206666667,0.13538658854166666,0.14336419309761395,1.1138904283018758
ST003662,all,6-Phosphogluconic acid,6-Phosphogluconic acid,-0.4911169998827486,2.1295279366939903e-16,120,0.637234919875,0.4594694858333333,2.0668947620853434e-15,15.67171665816245
ST003662,all,Acetoacetic acid,Acetoacetic acid,0.3292409282216925,5.916645659442977e-07,121,9.980658031099173,12.407312403082646,2.7892758108802606e-06,6.227924439301089
ST003662,all,Adenosine,Adenosine,-0.5805219128125524,0.055414864730075446,31,0.36135503477419356,0.3008694249032258,0.11395835122784155,1.2563737225582048
ST003662,all,ADP,ADP,-0.40284719282482345,4.942563088271173e-24,121,78.36417953785124,58.48094629322314,7.41384463240676e-23,23.30604777852149
ST003662,all,Allantoin,Allantoin,0.20893132860191033,0.00018578950732433782,117,7.795074485316239,9.217725018914532,0.0006967106524662668,3.730978816929118
ST003662,all,alpha-Ketoglutaric acid,2-Oxoglutaric acid,-0.1596512289146625,0.011653755053873588,121,0.7138017265867769,0.634412992140496,0.027867675128828148,1.9335341144309575
ST003662,all,Arginine,Arginine,0.5595560785037679,2.347848900631638e-20,121,15.901794856066113,21.814274457256204,3.2282922383685025e-19,19.629329856203572
ST003662,all,Ascorbic acid,Vitamin C,-0.31192749596310565,5.529269287808816e-06,120,1.9008882448833333,1.4474538962249999,2.5342484235790408e-05,5.257332258431403
ST003662,all,Aspartic acid,Aspartic acid,-0.053370249309273275,0.08457380587682163,121,68.34525231338843,66.92581384272728,0.15168128227908226,1.072764125432009
ST003662,all,ATP,ATP,-0.07109949999911915,0.2522462296788658,88,88.30807138068181,84.56219641079544,0.3587985163535591,0.5981753164365459
ST003662,all,Betaine,Betaine,0.04794260473213412,0.41707818488397325,120,25.840548406283332,27.09412906115,0.533472096944617,0.3797825251680262
ST003662,all,Biotin,Biotin,-0.0914350143768097,0.2416475144381783,14,0.15152581328571427,0.15072691178571426,0.3497529814236791,0.6168176676111145
ST003662,all,Caffeine,Caffeine,-0.1242256099404799,0.0045762073283172056,104,3.177100729769231,3.002008202596154,0.01279786795207354,2.339494307749915
ST003662,all,CAR 10:0,CAR 10:0,0.42351309459591824,0.00033594964463561035,22,0.027714629181818183,0.038030238363636365,0.0012318153636639046,3.473725813966641
ST003662,all,CAR 10:1,CAR 10:1,0.4231442504213876,0.0245682365427347,8,0.02568262925,0.03571886825,0.05630220874376703,1.609626015161948
ST003662,all,CAR 14:0,CAR 14:0,-0.06302992224033448,0.4260655262689539,12,0.026710857333333334,0.0259086955,0.5399845951037445,0.37052360392872613
ST003662,all,CAR 14:2;O,CAR 14:2;OH,-0.08060780847256191,0.4081621774630483,90,0.09987152078888888,0.09810380693333334,0.5261465568859607,0.38916724185447343
ST003662,all,CAR 14:2;O2,CAR 14:2;O2,-0.25068874324049967,0.13029781036552587,50,0.10053362210000001,0.06923407640000001,0.2107758697089389,0.885062882477436
ST003662,all,CAR 16:0,CAR 16:0,-0.11012333417049881,0.0004939846957054692,117,0.07996089772649571,0.07525598096581199,0.0017342015913064343,3.3062865058812574
ST003662,all,CAR 16:2;O,CAR 16:2;OH,0.13217343536377102,0.22345507143841928,35,0.05632407562857143,0.06255286437142858,0.33216294403008273,0.650809784334447
ST003662,all,CAR 18:0,CAR 18:0,-0.15055460751371513,1.1000329149567922e-05,97,0.049472328505154636,0.04644125784536082,4.6539854094325825e-05,4.9585943197779185
ST003662,all,CAR 18:1,CAR 18:1,-0.11112599595794179,0.0007553634294687082,121,0.11480772538016529,0.1072389832892562,0.002396826266583401,3.121844045143128
ST003662,all,CAR 18:2,CAR 18:2,-0.04947681010283498,0.1044303599636393,105,0.0515464355904762,0.050234166266666665,0.17763927210309777,0.9811732250128757
ST003662,all,CAR 18:2;O2,CAR 18:2;O2,-0.06784322852689939,0.4572656639228106,93,0.08878886479569895,0.08593559048387095,0.5672844702801785,0.33983140856620064
ST003662,all,CAR 22:6,CAR 22:6,0.017530027741367343,0.6724766031473299,19,0.023761509210526315,0.024027224473684213,0.7446888558342916,0.17232282106647595
ST003662,all,CAR 3:0,CAR 3:0,0.06051632543438882,0.6534024193028429,90,5.348497239922223,4.8679683161777785,0.7334108788093134,0.1848192618288557
ST003662,all,CAR 8:0,CAR 8:0,0.15695760046069793,0.26202450227006074,5,0.0274667742,0.032869468400000004,0.3695217339705985,0.5816580953095318
ST003662,all,CAR 8:1,CAR 8:1,0.3002781450839508,0.144014097166383,8,0.025601774875,0.0302819415,0.22417288709861505,0.8415949938636966
ST003662,all,Choline,Choline,0.3351031943248369,1.0589170588337497e-17,121,24.400927128661156,30.181152631487603,1.1648087647171247e-16,16.975138055285793
ST003662,all,Cis-Aconitic acid,cis-Aconitic acid,0.15639217381663187,0.007624760043449307,121,9.771427278661157,11.290015865512398,0.019355160110294395,2.1177738193183115
ST003662,all,Citrulline,Citrulline,0.06810324296164139,0.2231239847521796,121,29.57628201950413,31.956770060578513,0.33216294403008273,0.6514537426447031
ST003662,all,Cortisol,Cortisol,-0.1377586494297537,0.005631315153292339,86,0.2706226370348837,0.2382276201744186,0.015232245906446491,2.2493901669396097
ST003662,all,Cotinine,Cotinine,-0.0960245263000922,0.5233490743384613,11,0.8478128513636363,0.7403184754545454,0.6296428994585211,0.2812085396438221
ST003662,all,dGTP,dGTP,-0.31425563966746806,0.05816998945042488,83,32.31513062366265,22.410872529228914,0.1156391356544591,1.2353010149642705
ST003662,all,Dihydroxyacetone phosphate,Dihydroxyacetone phosphate,0.793069557095117,1.8819491855907783e-14,67,19.929661224791044,14.921132070074629,1.6343242927498866e-13,13.725392107112512
ST003662,all,"Fructose-1,6-bisphosphate","Fructose 1,6-bisphosphate",-1.0064848044004258,2.308369130970224e-24,121,0.33334675411570247,0.17669888180165289,3.80880906610087e-23,23.636694741995903
ST003662,all,Fructose-6-phosphate,Fructose 6-phosphate,0.06285967763578151,0.07702100668375524,121,10.030902700776858,10.942487427619838,0.14336419309761395,1.1133908093390632
ST003662,all,Fumaric acid,Fumaric acid,-0.1241724011314916,0.055943190602758576,119,77.69954951983195,73.506037172521,0.11395835122784155,1.2522527681815616
ST003662,all,GDP,GDP,-0.17081713238935825,0.4319876760829956,55,2.2004478472363638,3.5743574010000008,0.5399845951037445,0.36452864273484414
ST003662,all,Gluconate,Gluconic acid,-0.029629052168472853,0.4765770797251021,121,14.731367896669422,12.8751406363719,0.5868299862286706,0.32186684824275846
ST003662,all,Glyoxylic acid,Glyoxylic acid,0.030164988731119433,0.8170027201385848,121,331.86888200239673,335.9951230156364,0.8425340551429155,0.08777649751995809
ST003662,all,Hippuric acid,Hippuric acid,0.9599812510109064,0.000504584399382777,55,21.258959253254545,31.329732749781815,0.001734508872878296,3.2970661810215973
ST003662,all,Hydroxyglutaric acid,Hydroxyglutaric acid,0.010852540433181174,0.8810065970195544,117,6.778178637743589,6.8628996595641025,0.897321534001398,0.05502083955791503
ST003662,all,Indolelactic acid,Indolelactic acid,-0.039252382378493385,0.6260505016005222,118,3.7845857437966104,5.378846863796611,0.722365963385218,0.20339063215411762
ST003662,all,Ketoisovaleric acid,Ketoisovaleric acid,0.17541568695408832,9.569159691094826e-09,121,5.904932976256198,6.609522334991736,5.63896910368088e-08,8.019126197807658
ST003662,all,Lactoyl Phenylalanine,N-Lactoyl phenylalanine,1.158602604139859,2.7324245842427723e-15,116,0.5391989305689655,0.7552617628879312,2.5047225355558747e-14,14.563451815873849
ST003662,all,L-Norepinephrin,Norepinephrine,0.024121996355336153,0.8654623567471149,39,0.06835328235897435,0.0736400014871795,0.8869645271010804,0.06275181700006871
ST003662,all,Lysine,Lysine,0.053674064155819975,0.06846136617655436,121,49.1483344898347,50.5393507292562,0.1328955931662526,1.1645544385750215
ST003662,all,Maleic acid,Maleic acid,0.36248190300812355,5.803074345501546e-30,121,0.4571192460991735,0.5771277804214876,1.3678675242967931e-28,29.236341865479886
ST003662,all,Malic acid,Malic acid,0.47233699457524897,8.868689527134482e-08,77,14.255960427064936,16.516904657103893,4.720431522507063e-07,7.05214054850882
ST003662,all,Methionine,Methionine,-0.04350838188346874,0.16696440646993183,118,16.01300414755932,15.039556430262714,0.2568787366813934,0.7773761020336248
ST003662,all,"N6,N6,N6-Trimethyl-L-lysine",N-6-Trimethyllysine,0.19324194632180144,0.002325424229462626,121,0.6817465910330578,0.7564898128347107,0.0068516963903809515,2.6334978067705577
ST003662,all,N-Acetyl-L-aspartic acid,N-Acetylaspartic acid,-0.3272999111822649,0.0009758909018074507,95,0.7084946945368422,0.6090589489052631,0.003038150920721309,3.010598730890008
ST003662,all,Nicotinic acid,Nicotinic acid,-0.08843300279444663,0.7850850683652305,41,30.467503651585364,30.335195431707316,0.8250894030590004,0.1050832824650047
ST003662,all,Noradrenaline,Xi-Norepinephrine,-0.028274598462433055,0.5029726658866162,119,0.3408290447310924,0.3357787904453781,0.6102241902300858,0.29845561609153076
ST003662,all,Oxaloacetic acid,Oxaloacetic acid,-0.20727641638566066,0.23251690277290926,61,123.62516800049178,191.26389659360657,0.3395158314825666,0.6335454706700335
ST003662,all,Putrescine,Putrescine,-0.22061663850948665,0.14365496823747764,90,0.5596594309111111,0.5119525928444445,0.22417288709861505,0.8426793495480535
ST003662,all,Quinolinic acid,Quinolinic acid,0.21476000134766862,0.3677601249278164,37,1.9343869987297295,2.6533138292972978,0.48159063978642624,0.4344353617282382
ST003662,all,Ribose,Ribose,0.0717847101059976,0.036928714824577706,121,27.335484946000005,29.10203282782645,0.08124317261407095,1.4326358061943016
ST003662,all,Ribose-5-phosphate,Ribose 5-phosphate,0.5120455788622155,0.0005685364316514755,48,0.4214572215833334,0.5385061596041666,0.0018761702244498692,3.2452417006187178
ST003662,all,Serine,Serine,0.03941917865477975,0.4305473146144599,121,109.51717293289255,112.77429790107438,0.5399845951037445,0.3659791151816303
ST003662,all,Serotonin,Serotonin,0.7988342272601192,1.2873662516978851e-18,78,0.10833363224358976,0.17200186867948716,1.6339648579242388e-17,17.89029788008626
ST003662,all,Succinic acid,Succinic acid,1.0029531668974063,8.690834732450301e-46,121,7.14139293822314,13.412159891008264,7.169938654271499e-44,45.060938508673665
ST003662,all,Testosterone,Testosterone,-0.004248071324492445,0.9570703479069105,15,0.18621316880000002,0.18811963213333333,0.9570703479069104,0.019056138936917943
ST003662,all,Theobromin,Theobromine,-0.18349292036295262,0.0019301680683757462,108,2.2646149767129633,2.055985299685185,0.005790504205127239,2.7144048733807016
ST003662,all,Trimethylamine N-oxide,Trimethylamine N-oxide,0.17826227624718383,0.0005672469478681067,110,0.39331566772727267,0.4078381836,0.0018761702244498692,3.2462278322038998
ST003662,all,Tryptophan,Tryptophan,-0.3000700236366679,2.6615601234888007e-18,121,27.86508560876859,22.29531829818182,3.1368387169689437e-17,17.574863718856435
ST003662,all,Tyrosine,Tyrosine,-0.01864398356822004,0.48970592106031446,121,44.99089871438016,43.7349769361157,0.5985294590737177,0.31006464487237706
ST003662,all,UDP,UDP,0.08516652867489737,0.03493731530799221,120,6.5489395384249995,6.923620871833334,0.07790077061917182,1.4567104706101268
ST003662,all,Valerolactam,2-Piperidinone,-0.21176597426598107,0.010848598029619601,91,0.06956782457142857,0.05928536451648352,0.026323804042459327,1.9646263823076617
ST003662,all,Valine,Valine,-0.03418388442307849,0.13971005789371832,121,126.55688100173553,122.71376938173553,0.22165538031214924,0.8547723273825558
ST003662,all,Xylose,Xylose,0.024970981472160522,0.7286582402105403,121,321.926317245124,333.0544233233058,0.7886644117776421,0.13747611940866533
ST003662,f,"1,5-Anhydroglucitol","1,5-Anhydrosorbitol",-0.6190243208874677,0.0019838278020171667,44,151.70664609586365,100.26028092929545,0.008927225109077251,2.702496027685535
ST003662,f,2-Hydroxybutyric acid,2-Hydroxybutyric acid,0.21044846871795084,0.007873837967909124,55,29.622583024490915,30.435892397090907,0.03111126221466532,2.1038135266002733
ST003662,f,2-Phosphoglyceric acid,2-Phosphoglyceric acid,0.18470035486459718,0.19428497860407407,54,1.9359451460925925,2.1629364959074073,0.3147416653386,0.7115607761451951
ST003662,f,3'-AMP,3'-AMP,-1.1791405309080498,0.018081867351497395,8,11.112701668375,4.488596809375,0.05858525021885156,1.7427567210634296
ST003662,f,3-Hydroxybutyric acid,3-Hydroxybutyric acid,-0.09330250913043536,0.02318646791607316,55,595.8122059527274,556.0911847236365,0.07223476543084331,1.634765404073978
ST003662,f,4-Hydroxy-proline,cis-4-Hydroxyproline,0.020390862878935802,0.670732597309178,55,1.606770789981818,1.6378295362545456,0.8423153547603631,0.17345058662567106
ST003662,f,5'-AMP,AMP,-0.5120207424531069,6.927675371118151e-13,55,35.02910854818181,25.906025017290915,1.4028542626514256e-11,12.159412471428823
