query_refmet_name,match_basis,review_status,decision_scope,harmonization_eligibility,study_id,analysis_id,study_title,species,sample_source,analysis_type,polarity,chromatography,disease,refmet_name,refmet_id,inchi_key,pubchem_cid,super_class,main_class,sub_class,study_link,source_system,provenance_url
N-Lactoyl glycine,refmet_name_exact,requires_human_review,retrieval_only,requires_assay_identity_review,ST004190,AN006961,Comparative Analysis of the Metabolic Profiles of Alix−/− and Ozz−/− Soleus Skeletal Muscle,Mouse,Muscle,LCMS,NEGATIVE,HILIC,,N-Lactoyl glycine,,CLNVOWMDSFOIPV-VKHMYHEASA-N,101947384,Organic acids,Amino acids and peptides,Amino acids,https://www.metabolomicsworkbench.org/data/DRCCMetadata.php?StudyID=ST004190,metabolomics_workbench_metstat,https://www.metabolomicsworkbench.org/rest/metstat/;;;;;;;N-Lactoyl%20glycine
